date,open,High,low,close,adjclose,volume
7/18/2021,10.963819,11.276327,10.661143,10.704651,10.704651,32792037
7/19/2021,10.697859,10.76209,10.045845,10.169768,10.169768,32476789
7/20/2021,10.180246,10.341177,9.340633,9.650588,9.650588,35862709
7/21/2021,9.642047,10.743847,9.483743,10.420525,10.420525,45013149
7/22/2021,10.427432,10.95733,10.243191,10.828588,10.828588,40893616
7/23/2021,10.8354,11.160614,10.534508,11.099356,11.099356,35786332
7/24/2021,11.073753,11.446879,10.960573,11.172817,11.172817,42078775
7/25/2021,11.150534,11.3402,10.769185,11.240787,11.240787,34788469
7/26/2021,11.247705,12.686219,11.21541,11.49217,11.49217,94326395
7/27/2021,11.464036,12.271713,11.188349,11.919773,11.919773,52941102
7/28/2021,11.932215,12.432094,11.702206,12.256927,12.256927,68268675
7/29/2021,12.31529,12.631003,11.989973,12.418383,12.418383,66712426
7/30/2021,12.429551,13.002365,11.965535,13.002365,13.002365,71146688
7/31/2021,12.982474,13.609854,12.604904,13.591609,13.591609,67970748
8/1/2021,13.528723,14.06238,12.65255,12.877432,12.877432,90946247
8/2/2021,12.861507,13.36973,12.649082,13.006891,13.006891,54993392
8/3/2021,13.000876,13.510858,12.335033,12.533294,12.533294,60826755
8/4/2021,12.560795,13.767554,12.421239,13.679925,13.679925,66911765
8/5/2021,13.696864,13.941016,12.923048,13.834281,13.834281,76011395
8/6/2021,13.834606,14.962121,13.411563,14.725431,14.725431,105878541
8/7/2021,14.757721,15.921668,14.62193,15.76119,15.76119,128714036
8/8/2021,15.837834,16.091908,14.584627,14.814119,14.814119,78280305
8/9/2021,14.809564,16.728161,14.474168,16.231806,16.231806,143463343
8/10/2021,16.18202,17.168316,15.806886,16.448439,16.448439,124902142
8/11/2021,16.426006,17.554728,16.391657,16.748678,16.748678,122723375
8/12/2021,16.725693,17.536139,15.478687,16.569054,16.569054,112149586
8/13/2021,16.597775,18.27935,16.414026,18.048754,18.048754,113858977
8/14/2021,18.032701,18.407064,17.242128,18.06765,18.06765,101585490
8/15/2021,18.107939,18.820534,17.165447,18.795135,18.795135,101215297
8/16/2021,18.771498,21.113394,18.494005,19.182631,19.182631,252835090
8/17/2021,19.076418,25.346676,18.481083,23.529999,23.529999,737983102
8/18/2021,23.425014,30.884371,21.543831,29.890814,29.890814,1170857988
8/19/2021,30.035482,33.709991,28.806576,30.634274,30.634274,1116363939
8/20/2021,30.667894,39.185303,29.999386,39.185303,39.185303,962895338
8/21/2021,39.126446,49.961567,37.804619,43.786911,43.786911,1931663488
8/22/2021,43.733883,45.005493,40.760937,43.5322,43.5322,1163748675
8/23/2021,43.630627,53.068478,43.630627,46.450531,46.450531,1527912599
8/24/2021,46.517727,58.984772,44.314716,55.345852,55.345852,2249385587
8/25/2021,55.572769,57.433067,45.710415,46.115124,46.115124,1541625994
8/26/2021,46.258255,48.457481,41.420753,41.420753,41.420753,1202053529
8/27/2021,41.371857,50.411098,40.33215,50.077789,50.077789,1672611618
8/28/2021,50.135563,51.761093,46.243622,50.197136,50.197136,1165188185
8/29/2021,50.237129,52.41293,46.795429,47.509106,47.509106,790206804
8/30/2021,47.482578,48.226082,41.14146,41.325077,41.325077,863132838
8/31/2021,41.46167,44.168255,38.392105,39.48735,39.48735,863301439
9/1/2021,39.543476,45.529957,38.628056,41.931602,41.931602,1042268891
9/2/2021,42.478481,47.849262,41.296352,47.755917,47.755917,967474676
9/3/2021,47.650715,51.549908,44.889061,45.911182,45.911182,1292097111
9/4/2021,45.900158,49.788338,44.165131,47.143166,47.143166,920757965
9/5/2021,47.204662,49.384651,45.589752,48.178925,48.178925,870312119
9/6/2021,48.146778,51.3046,43.671879,47.042988,47.042988,1176511096
9/7/2021,47.092613,47.180855,32.801224,37.598949,37.598949,1505074715
9/8/2021,37.662605,39.429508,33.284008,37.051407,37.051407,932136418
9/9/2021,36.581036,44.550735,36.156017,40.772614,40.772614,1331437306
9/10/2021,40.731609,49.60516,40.483967,49.189137,49.189137,2437929731
9/11/2021,49.481224,58.990349,48.353607,57.164246,57.164246,2562681437
9/12/2021,57.098942,64.873032,53.831429,59.25943,59.25943,2713467627
9/13/2021,59.302189,60.749023,48.057262,53.110153,53.110153,2513345537
9/14/2021,53.20319,57.167706,49.250038,51.578117,51.578117,1243073204
9/15/2021,51.503902,58.111759,50.36348,57.625393,57.625393,1139814004
9/16/2021,57.891899,67.858849,57.290649,67.842697,67.842697,2877776131
9/17/2021,67.673767,70.784729,60.916031,69.934013,69.934013,2149572436
9/18/2021,70.071068,75.324799,67.248055,69.012383,69.012383,1951788341
9/19/2021,68.860992,76.213913,66.546936,70.075722,70.075722,1827002963
9/20/2021,70.09388,70.397858,55.915348,56.677929,56.677929,2342075415
9/21/2021,57.325871,66.106621,52.868923,59.017357,59.017357,2637731601
9/22/2021,58.983479,74.473717,57.962494,74.187035,74.187035,2640281903
9/23/2021,74.086197,79.522591,73.026749,76.41906,76.41906,2336551605
9/24/2021,76.457024,78.351608,67.140198,72.401901,72.401901,2238592113
9/25/2021,72.389549,72.636429,67.695068,68.38166,68.38166,1022340249
9/26/2021,68.351662,71.481285,61.881161,66.861969,66.861969,1282520288
9/27/2021,66.881004,72.46907,65.468826,66.508759,66.508759,1210911405
9/28/2021,66.3713,69.436226,61.250835,61.517719,61.517719,989963988
9/29/2021,61.600773,69.243546,61.387615,65.520004,65.520004,1366679673
9/30/2021,65.507896,68.721069,64.363678,66.765884,66.765884,1122979274
10/1/2021,66.626358,69.440208,63.308277,67.570396,67.570396,1441796222
10/2/2021,67.633919,73.357719,65.877022,69.22049,69.22049,1391263335
10/3/2021,69.132828,71.539963,67.653046,68.717041,68.717041,1003680421
10/4/2021,68.683022,68.683022,64.004288,65.159843,65.159843,949626760
10/5/2021,65.247177,66.71933,62.942802,64.650116,64.650116,813159957
10/6/2021,64.59977,65.695107,58.682579,60.114075,60.114075,963971611
10/7/2021,60.029919,62.273556,57.560555,61.488354,61.488354,906896093
10/8/2021,61.519585,64.920471,60.065067,60.520226,60.520226,812757714
10/9/2021,60.395821,61.953396,59.8629,60.566257,60.566257,368977448
10/10/2021,60.570847,60.883995,55.544422,56.593575,56.593575,450502943
10/11/2021,56.589451,59.194138,53.95623,55.304611,55.304611,590939451
10/12/2021,55.338387,55.338387,51.227615,54.357971,54.357971,692864342
10/13/2021,54.353676,57.052876,53.330341,55.152489,55.152489,655950094
10/14/2021,54.992874,58.427868,54.952103,56.081104,56.081104,521698717
10/15/2021,56.17886,57.090157,54.602188,56.251087,56.251087,559567841
10/16/2021,56.310177,61.839802,55.712101,57.483093,57.483093,730039645
10/17/2021,57.569977,58.532707,53.553791,56.077366,56.077366,388579198
10/18/2021,56.03767,56.425823,54.254124,55.474483,55.474483,301848293
10/19/2021,55.531334,58.032936,55.129128,56.816975,56.816975,369199133
10/20/2021,56.807442,61.553413,56.725204,59.559841,59.559841,557808885
10/21/2021,59.631687,64.312057,58.895515,61.309811,61.309811,834466444
10/22/2021,61.447987,68.641785,61.422531,65.455284,65.455284,1235036359
10/23/2021,65.532471,69.1017,64.567146,65.459167,65.459167,675884810
10/24/2021,65.435112,67.588387,61.973976,64.518394,64.518394,512814089
10/25/2021,64.553665,69.824692,64.381531,69.824692,69.824692,559909250
10/26/2021,69.709671,72.88221,67.823219,68.871132,68.871132,913850539
10/27/2021,68.671959,69.548653,57.861244,61.516636,61.516636,947198473
10/28/2021,61.525433,64.931313,61.525433,64.430077,64.430077,593781415
10/29/2021,64.383186,66.127312,63.5387,64.772469,64.772469,390478927
10/30/2021,64.733238,64.775375,61.095364,62.415268,62.415268,340551397
10/31/2021,62.313251,64.43634,60.341034,64.287804,64.287804,385833917
11/1/2021,64.499268,66.686165,62.359192,65.072517,65.072517,553398869
11/2/2021,64.968269,68.047417,64.343796,67.584557,67.584557,437288365
11/3/2021,67.773087,75.536034,67.150841,75.43042,75.43042,1110753061
11/4/2021,75.577637,80.965385,74.125282,79.293221,79.293221,1139576690
11/5/2021,79.0476,81.074348,72.458153,74.364738,74.364738,593374945
11/6/2021,74.296654,78.685204,72.519196,78.685204,78.685204,487295739
11/7/2021,78.805908,88.83886,78.138786,87.705421,87.705421,1321363546
11/8/2021,87.705994,96.913177,83.727386,91.184784,91.184784,1954611681
11/9/2021,91.073723,91.536751,87.080971,88.454865,88.454865,780284087
11/10/2021,88.30365,94.024086,78.648842,85.295273,85.295273,1297653103
11/11/2021,85.381668,89.538551,83.840477,88.061333,88.061333,661012573
11/12/2021,87.875259,89.974457,81.318481,84.724915,84.724915,676532796
11/13/2021,84.796791,98.441429,84.796791,97.260468,97.260468,1144798693
11/14/2021,97.55558,99.883347,91.81028,95.403542,95.403542,1142384672
11/15/2021,95.420151,101.586052,92.254288,93.550232,93.550232,1202984508
11/16/2021,94.031784,101.862465,84.000175,97.975571,97.975571,1843490926
11/17/2021,98.026245,110.031975,94.12252,107.802078,107.802078,2393292480
11/18/2021,107.584999,110.308762,92.364723,100.252769,100.252769,1920193319
11/19/2021,100.457672,112.111908,96.071487,112.02356,112.02356,1562347126
11/20/2021,112.084312,129.933487,111.912918,125.77063,125.77063,2291581571
11/21/2021,125.829826,146.217865,123.548363,128.599823,128.599823,3379295976
11/22/2021,128.782578,144.881882,126.192612,134.531036,134.531036,3211306704
11/23/2021,134.865555,136.538147,122.111107,123.831047,123.831047,1959122592
11/24/2021,123.878624,124.509636,113.000458,120.228188,120.228188,1902624284
11/25/2021,115.086845,130.042709,114.352242,122.648529,122.648529,2233964558
11/26/2021,119.164246,119.828178,102.029152,103.829582,103.829582,1712875693
11/27/2021,104.302078,118.07991,103.338898,113.276649,113.276649,1211028703
11/28/2021,113.753868,114.004623,101.441124,110.58902,110.58902,1422129303
11/29/2021,110.495132,120.258301,109.416039,120.258301,120.258301,1227497076
11/30/2021,120.442215,124.555313,114.489075,120.343697,120.343697,1734884533
12/1/2021,120.248314,127.330017,117.504074,119.750847,119.750847,1437422167
12/2/2021,119.681267,119.707138,107.22654,107.866547,107.866547,1117942461
12/3/2021,107.868294,113.17337,100.802109,108.137848,108.137848,1379333420
12/4/2021,108.735344,108.763481,77.021767,92.880234,92.880234,2100725079
12/5/2021,93.019386,95.311951,82.750076,85.790024,85.790024,1220952521
12/6/2021,86.47802,94.899666,77.190048,93.319298,93.319298,1786165231
12/7/2021,93.34742,96.677628,88.149651,89.952179,89.952179,1066934424
12/8/2021,89.689697,93.242516,86.775047,93.221054,93.221054,736763695
12/9/2021,93.034302,94.494781,83.389755,85.461769,85.461769,918578963
12/10/2021,85.559891,91.73806,80.718231,80.739677,80.739677,1031654019
12/11/2021,80.787704,86.995476,79.292419,86.392815,86.392815,807032061
12/12/2021,86.428909,88.903542,83.035156,88.109116,88.109116,595911581
12/13/2021,88.103561,90.010117,75.785927,79.149628,79.149628,1146609022
12/14/2021,79.05278,87.494423,76.622589,87.311905,87.311905,1039726774
12/15/2021,87.27359,105.269608,86.306923,101.18145,101.18145,2397339948
12/16/2021,101.209602,109.77005,98.104958,98.401886,98.401886,1843664083
12/17/2021,98.181892,115.909233,98.181892,111.008766,111.008766,2509017517
12/18/2021,111.010483,117.373932,105.634331,116.016869,116.016869,1589986609
12/19/2021,115.851479,116.695313,106.944221,107.673782,107.673782,1025197695
12/20/2021,107.680351,115.92379,101.056824,113.408516,113.408516,2014776080
12/21/2021,113.401344,124.018204,110.932785,123.332947,123.332947,1732104245
12/22/2021,123.377365,127.421661,116.069687,116.477356,116.477356,1353772414
12/23/2021,116.732132,124.981415,116.47274,121.209969,121.209969,1261376043
12/24/2021,121.40023,124.612068,113.664391,114.976456,114.976456,1136972581
12/25/2021,115.061066,117.172302,112.566216,115.031929,115.031929,878551694
12/26/2021,115.006401,117.934357,109.573189,115.214828,115.214828,963393172
12/27/2021,115.111511,120.843353,113.399055,113.598618,113.598618,942094550
12/28/2021,113.759529,116.611526,104.702087,107.215614,107.215614,1435837733
12/29/2021,107.124519,110.558716,102.695328,102.998123,102.998123,1091704197
12/30/2021,103.097176,105.361458,98.326004,101.928276,101.928276,1015886046
12/31/2021,101.849525,111.501465,100.361008,109.270485,109.270485,1323734905
1/1/2022,109.381569,114.223862,108.727119,114.158012,114.158012,784319683
1/2/2022,114.204704,117.315094,112.213882,113.186333,113.186333,777052324
1/3/2022,113.173409,113.901268,106.457054,108.14521,108.14521,894675873
1/4/2022,108.147064,109.116112,103.239243,103.239243,103.239243,918513472
1/5/2022,103.260681,106.469109,91.376854,97.852577,97.852577,1168896098
1/6/2022,97.831512,97.831512,91.263786,95.19854,95.19854,909261500
1/7/2022,95.178711,95.29039,85.430511,86.767715,86.767715,1163318424
1/8/2022,86.751747,89.432838,79.608589,84.056839,84.056839,1021954391
1/9/2022,84.048515,91.796989,82.928528,89.206558,89.206558,900030318
1/10/2022,89.257103,90.844009,80.860588,84.532616,84.532616,1138103402
1/11/2022,84.525459,90.856804,83.470993,89.501816,89.501816,719261554
1/12/2022,89.522408,96.761726,88.987267,95.823509,95.823509,962440339
1/13/2022,95.823509,97.105797,89.407883,89.407883,89.407883,756890649
1/14/2022,89.479103,91.632629,87.661285,90.34053,90.34053,640737088
1/15/2022,90.353897,94.321808,89.827507,93.315819,93.315819,514349943
1/16/2022,93.304611,94.830498,92.007431,92.239799,92.239799,498172515
1/17/2022,92.255554,92.4123,85.694809,86.750664,86.750664,613946950
1/18/2022,86.754128,87.32592,83.92218,86.013412,86.013412,519434644
1/19/2022,86.023888,86.350296,81.420715,82.903305,82.903305,538783322
1/20/2022,82.896179,87.64209,79.068459,79.068459,79.068459,301646934
1/21/2022,79.135452,80.301506,64.55645,65.922562,65.922562,1061162871
1/22/2022,65.968208,67.467133,53.939335,59.72905,59.72905,1333878308
1/23/2022,59.793182,66.704002,59.435295,64.72541,64.72541,897015183
1/24/2022,64.752945,64.804886,55.571152,62.877632,62.877632,1159701823
1/25/2022,62.897339,70.344475,61.892654,67.900589,67.900589,994124979
1/26/2022,67.89399,72.919334,64.659729,65.995789,65.995789,1166402419
1/27/2022,65.966316,67.782364,61.338543,64.696808,64.696808,798856523
1/28/2022,64.635361,67.324104,61.941467,67.127312,67.127312,664566075
1/29/2022,67.118385,73.44133,67.008911,72.120277,72.120277,697610539
1/30/2022,72.105721,72.230087,67.011909,67.973785,67.973785,534098086
1/31/2022,67.982178,70.555588,64.403847,69.992424,69.992424,700410198
2/1/2022,69.983116,73.742805,68.84742,73.448814,73.448814,843353375
2/2/2022,73.432404,74.508018,67.752884,67.879974,67.879974,875718764
2/3/2022,67.860443,68.855301,65.34597,68.107719,68.107719,695260121
2/4/2022,68.108429,77.499489,67.621902,77.311638,77.311638,965938411
2/5/2022,77.465012,80.759872,75.349075,77.249489,77.249489,797735218
2/6/2022,77.241997,78.929489,74.6203,78.757263,78.757263,506746738
2/7/2022,78.795868,85.173058,77.645348,83.167,83.167,912462594
2/8/2022,83.21994,92.372025,82.055779,86.624199,86.624199,2252177846
2/9/2022,86.545013,91.928459,84.781975,90.020866,90.020866,1053167954
2/10/2022,90.027542,94.988098,85.367302,91.136223,91.136223,1616543856
2/11/2022,91.167915,92.493523,80.30864,81.732994,81.732994,1323311027
2/12/2022,81.758804,84.715034,79.080574,81.245674,81.245674,1123397419
2/13/2022,81.212898,83.243668,77.758522,78.243118,78.243118,676959728
2/14/2022,78.197716,82.522385,76.42424,82.019669,82.019669,865000799
2/15/2022,82.032173,93.430153,81.596405,92.672501,92.672501,1272958909
2/16/2022,92.750298,97.048775,91.830299,95.346115,95.346115,1729554621
2/17/2022,95.246544,98.573685,86.66362,88.123772,88.123772,1798309218
2/18/2022,88.224503,89.939445,82.849754,83.836975,83.836975,1283023478
2/19/2022,83.823341,86.306412,81.184799,85.099319,85.099319,850252533
2/20/2022,85.108269,85.540192,76.742737,77.336784,77.336784,984477195
2/21/2022,77.301071,82.576752,69.789597,69.98893,69.98893,1626858109
2/22/2022,69.997147,74.757629,67.464798,74.574356,74.574356,1344001591
2/23/2022,74.54203,81.835442,73.698631,73.698631,73.698631,1699396767
2/24/2022,73.669731,79.31601,64.831413,76.523964,76.523964,3097306165
2/25/2022,76.537056,81.859871,72.947037,80.832619,80.832619,1884195969
2/26/2022,80.847862,84.872398,78.503708,81.879707,81.879707,1419135253
2/27/2022,81.793427,82.264816,73.751022,74.991188,74.991188,1577126485
2/28/2022,74.977539,85.394432,72.12709,84.339233,84.339233,1906636314
3/1/2022,84.347267,90.677765,83.969139,86.735931,86.735931,2279596412
3/2/2022,86.746078,89.702049,82.613007,83.291664,83.291664,1610175795
3/3/2022,83.304268,84.253365,77.359322,78.557648,78.557648,1534290692
3/4/2022,78.619392,82.02668,75.154099,75.654243,75.654243,1871411668
3/5/2022,75.693207,78.551178,73.648941,76.727425,76.727425,993285550
3/6/2022,76.736824,76.996429,72.529022,72.529022,72.529022,913541519
3/7/2022,72.527046,76.420128,70.722305,71.880539,71.880539,1144242245
3/8/2022,71.868919,76.383499,71.502838,72.918358,72.918358,1344906811
3/9/2022,72.948074,80.160469,72.577217,77.716049,77.716049,1650128263
3/10/2022,77.67363,78.891182,71.979843,74.004097,74.004097,1200529915
3/11/2022,74.003334,76.780159,70.997711,71.235474,71.235474,1603071548
3/12/2022,71.235405,73.511696,70.999763,71.002197,71.002197,635273265
3/13/2022,70.98423,71.924957,67.589203,68.075996,68.075996,660710560
3/14/2022,68.073555,71.40818,65.81456,68.891838,68.891838,1321137130
3/15/2022,68.964409,72.099815,66.219902,69.887383,69.887383,1034368302
3/16/2022,69.875175,74.552483,68.174736,74.183746,74.183746,1185387027
3/17/2022,74.165085,81.480911,73.298248,79.538513,79.538513,1764529990
3/18/2022,79.541168,86.724594,76.742111,85.762383,85.762383,1877327168
3/19/2022,85.74704,92.089104,85.710457,89.694122,89.694122,1841027125
3/20/2022,89.671478,89.903435,84.636398,84.724304,84.724304,1451610365
3/21/2022,84.708328,92.308266,83.44413,86.449699,86.449699,2083892142
3/22/2022,86.418175,89.703659,83.87719,83.981445,83.981445,1746085611
3/23/2022,83.998291,86.891876,82.522202,86.251015,86.251015,1478084261
3/24/2022,86.230186,88.10556,83.864929,87.555389,87.555389,1626542540
3/25/2022,87.548561,87.629723,82.80825,83.661369,83.661369,1128008708
3/26/2022,83.670631,86.689308,82.611275,85.95565,85.95565,666311785
3/27/2022,85.956848,89.824844,84.566086,89.824844,89.824844,759068100
3/28/2022,89.842903,96.075851,88.663391,89.604553,89.604553,1758254790
3/29/2022,89.523987,95.876266,89.514572,92.840889,92.840889,1642341694
3/30/2022,92.813957,100.078888,90.002953,95.779984,95.779984,1755845999
3/31/2022,95.692749,101.685379,94.261108,96.92466,96.92466,2201715680
4/1/2022,97.121147,99.653046,90.777603,96.693184,96.693184,1744656244
4/2/2022,96.720451,103.525452,95.937286,95.973267,95.973267,1575851403
4/3/2022,95.999924,100.019135,94.854187,98.077782,98.077782,1288604372
4/4/2022,98.056854,98.056854,91.22625,95.520218,95.520218,1197451977
4/5/2022,95.602722,97.578598,90.965958,91.021095,91.021095,1070364448
4/6/2022,91.029465,91.05127,82.893974,82.95591,82.95591,1473087038
4/7/2022,82.981773,88.466591,81.846695,87.919708,87.919708,1374726630
4/8/2022,87.917511,90.250793,82.909592,83.769226,83.769226,1367418313
4/9/2022,83.757324,85.471947,82.502602,84.594627,84.594627,620536895
4/10/2022,84.596817,85.60157,81.816467,81.816467,81.816467,488065132
4/11/2022,81.720695,81.720695,72.969292,74.172615,74.172615,1152269023
4/12/2022,74.200981,79.347672,74.119652,76.360062,76.360062,889066929
4/13/2022,76.349281,80.612358,76.062096,80.001976,80.001976,734210623
4/14/2022,80.027344,81.741005,76.454483,76.817856,76.817856,711767575
4/15/2022,76.825195,78.467148,75.055588,77.437538,77.437538,501963226
4/16/2022,77.432808,78.195557,76.648628,77.890266,77.890266,290431497
4/17/2022,77.862656,78.657585,75.264191,75.709259,75.709259,322395973
4/18/2022,75.701477,77.88797,72.087746,77.793678,77.793678,681155455
4/19/2022,77.790276,80.956726,76.900337,80.285919,80.285919,591702355
4/20/2022,80.29052,81.23233,77.623749,78.27433,78.27433,622981657
4/21/2022,78.268646,80.008301,74.412254,75.080742,75.080742,569385150
4/22/2022,75.084648,77.15242,73.490158,74.122963,74.122963,532238762
4/23/2022,74.12748,74.369293,72.632584,72.920013,72.920013,360787956
4/24/2022,72.892731,73.437004,71.342026,71.603035,71.603035,320340266
4/25/2022,71.606567,72.904549,67.563889,72.867424,72.867424,735322462
4/26/2022,72.864029,73.087196,67.689377,68.672058,68.672058,561575109
4/27/2022,68.693375,71.889107,68.511284,69.857727,69.857727,475421022
4/28/2022,69.863777,70.64325,66.792236,67.31945,67.31945,551311115
4/29/2022,67.308632,67.911255,62.534222,63.417095,63.417095,536189400
4/30/2022,63.398769,64.618523,55.687366,57.048004,57.048004,643198521
5/1/2022,57.034393,60.999134,56.973728,58.856148,58.856148,748385992
5/2/2022,58.852829,62.275772,56.943558,60.517105,60.517105,893459385
5/3/2022,60.473602,62.211353,58.305859,59.660107,59.660107,592389538
5/4/2022,59.65834,67.282066,59.498161,67.086105,67.086105,875723682
5/5/2022,67.076157,69.349014,57.024452,59.127441,59.127441,1259826490
5/6/2022,59.121109,59.306812,55.412495,57.034325,57.034325,887280183
5/7/2022,57.035454,57.439198,53.625706,55.156693,55.156693,555118325
5/8/2022,55.145802,55.275398,50.935349,51.521225,51.521225,837890770
5/9/2022,51.524044,52.924164,41.972042,41.972042,41.972042,1228351362
5/10/2022,41.881672,50.088913,40.383198,44.560284,44.560284,1624448832
5/11/2022,44.52187,46.037857,27.849419,30.962866,30.962866,2428550936
5/12/2022,30.977312,33.676136,23.549391,30.357536,30.357536,1839518407
5/13/2022,30.338615,37.715279,29.769491,32.136429,32.136429,1219234571
5/14/2022,32.136127,34.126434,29.502117,34.082527,34.082527,754019978
5/15/2022,34.067318,36.793072,32.021416,36.542336,36.542336,745037121
5/16/2022,36.543739,36.543739,31.747515,32.571999,32.571999,867980588
5/17/2022,32.564709,35.692284,32.387589,34.396461,34.396461,676043628
5/18/2022,34.406651,35.012486,29.605482,29.605482,29.605482,641522267
5/19/2022,29.828951,31.636541,27.759714,30.633064,30.633064,857376256
